Datecadangan,Close,warna,ML,symbol
2010-03-24,1805.949951171875,green,LR,ANTM
2010-03-25,1805.949951171875,green,LR,ANTM
2010-03-26,1826.949951171875,green,LR,ANTM
2010-03-29,1952.949951171875,green,LR,ANTM
2010-03-30,1973.949951171875,green,LR,ANTM
2010-03-31,2015.93994140625,green,LR,ANTM
2010-04-01,2015.93994140625,green,LR,ANTM
2010-04-05,1994.949951171875,green,LR,ANTM
2010-04-06,2015.93994140625,green,LR,ANTM
2010-04-07,1973.949951171875,green,LR,ANTM
2010-04-08,1931.949951171875,green,LR,ANTM
2010-04-09,2036.93994140625,green,LR,ANTM
2010-04-12,2057.93994140625,green,LR,ANTM
2010-04-13,2078.93994140625,green,LR,ANTM
2010-04-14,2120.93994140625,green,LR,ANTM
2010-04-15,2141.93994140625,green,LR,ANTM
2010-04-16,2141.93994140625,green,LR,ANTM
2010-04-19,2057.93994140625,green,LR,ANTM
2010-04-20,2162.93994140625,green,LR,ANTM
2010-04-21,2099.93994140625,green,LR,ANTM
2010-04-22,2099.93994140625,green,LR,ANTM
2010-04-23,2036.93994140625,green,LR,ANTM
2010-04-26,2078.93994140625,green,LR,ANTM
2010-04-27,2057.93994140625,green,LR,ANTM
2010-04-28,1994.949951171875,green,LR,ANTM
2010-04-29,1994.949951171875,green,LR,ANTM
2010-04-30,2057.93994140625,green,LR,ANTM
2010-05-03,1994.949951171875,green,LR,ANTM
2010-05-04,1973.949951171875,green,LR,ANTM
2010-05-05,1868.949951171875,green,LR,ANTM
2010-05-06,1826.949951171875,green,LR,ANTM
2010-05-07,1742.949951171875,green,LR,ANTM
2010-05-10,1826.949951171875,green,LR,ANTM
2010-05-11,1763.949951171875,green,LR,ANTM
2010-05-12,1784.949951171875,green,LR,ANTM
2010-05-14,1742.949951171875,green,LR,ANTM
2010-05-17,1700.949951171875,green,LR,ANTM
2010-05-18,1721.949951171875,green,LR,ANTM
2010-05-19,1663.1500244140625,green,LR,ANTM
2010-05-20,1612.760009765625,green,LR,ANTM
2010-05-21,1562.3599853515625,green,LR,ANTM
2010-05-24,1503.56005859375,green,LR,ANTM
2010-05-25,1385.9599609375,green,LR,ANTM
2010-05-26,1511.9599609375,green,LR,ANTM
2010-05-27,1604.3599853515625,green,LR,ANTM
2010-05-31,1700.949951171875,green,LR,ANTM
2010-06-01,1604.3599853515625,green,LR,ANTM
2010-06-02,1621.1600341796875,green,LR,ANTM
2010-06-03,1654.75,green,LR,ANTM
2010-06-04,1637.949951171875,green,LR,ANTM
2010-06-07,1570.760009765625,green,LR,ANTM
2010-06-08,1595.9599609375,green,LR,ANTM
2010-06-09,1595.9599609375,green,LR,ANTM
2010-06-10,1604.3599853515625,green,LR,ANTM
2010-06-11,1612.760009765625,green,LR,ANTM
2010-06-14,1654.75,green,LR,ANTM
2010-06-15,1654.75,green,LR,ANTM
2010-06-16,1679.949951171875,green,LR,ANTM
2010-06-17,1721.949951171875,green,LR,ANTM
2010-06-18,1679.949951171875,green,LR,ANTM
2010-06-21,1700.949951171875,green,LR,ANTM
2010-06-22,1721.949951171875,green,LR,ANTM
2010-06-23,1721.949951171875,green,LR,ANTM
2010-06-24,1700.949951171875,green,LR,ANTM
2010-06-25,1700.949951171875,green,LR,ANTM
2010-06-28,1700.949951171875,green,LR,ANTM
2010-06-29,1629.56005859375,green,LR,ANTM
2010-06-30,1629.56005859375,green,LR,ANTM
2010-07-01,1595.9599609375,green,LR,ANTM
2010-07-02,1604.3599853515625,green,LR,ANTM
2010-07-05,1604.3599853515625,green,LR,ANTM
2010-07-06,1637.949951171875,green,LR,ANTM
2010-07-07,1621.1600341796875,green,LR,ANTM
2010-07-08,1646.3499755859375,green,LR,ANTM
2010-07-09,1637.949951171875,green,LR,ANTM
2010-07-12,1629.56005859375,green,LR,ANTM
2010-07-13,1612.760009765625,green,LR,ANTM
2010-07-14,1654.75,green,LR,ANTM
2010-07-15,1646.3499755859375,green,LR,ANTM
2010-07-16,1654.75,green,LR,ANTM
2010-07-19,1646.3499755859375,green,LR,ANTM
2010-07-20,1654.75,green,LR,ANTM
2010-07-21,1700.949951171875,green,LR,ANTM
2010-07-22,1671.550048828125,green,LR,ANTM
2010-07-23,1721.949951171875,green,LR,ANTM
2010-07-26,1721.949951171875,green,LR,ANTM
2010-07-27,1721.949951171875,green,LR,ANTM
2010-07-28,1721.949951171875,green,LR,ANTM
2010-07-29,1805.949951171875,green,LR,ANTM
2010-07-30,1763.949951171875,green,LR,ANTM
2010-08-02,1784.949951171875,green,LR,ANTM
2010-08-03,1763.949951171875,green,LR,ANTM
2010-08-04,1763.949951171875,green,LR,ANTM
2010-08-05,1763.949951171875,green,LR,ANTM
2010-08-06,1847.949951171875,green,LR,ANTM
2010-08-09,1826.949951171875,green,LR,ANTM
2010-08-10,1805.949951171875,green,LR,ANTM
2010-08-11,1763.949951171875,green,LR,ANTM
2010-08-12,1700.949951171875,green,LR,ANTM
2010-08-13,1721.949951171875,green,LR,ANTM
2010-08-16,1742.949951171875,green,LR,ANTM
2010-08-18,1784.949951171875,green,LR,ANTM
2010-08-19,1742.949951171875,green,LR,ANTM
2010-08-20,1742.949951171875,green,LR,ANTM
2010-08-23,1763.949951171875,green,LR,ANTM
2010-08-24,1721.949951171875,green,LR,ANTM
2010-08-25,1742.949951171875,green,LR,ANTM
2010-08-26,1742.949951171875,green,LR,ANTM
2010-08-27,1721.949951171875,green,LR,ANTM
2010-08-30,1721.949951171875,green,LR,ANTM
2010-08-31,1742.949951171875,green,LR,ANTM
2010-09-01,1763.949951171875,green,LR,ANTM
2010-09-02,1763.949951171875,green,LR,ANTM
2010-09-03,1763.949951171875,green,LR,ANTM
2010-09-06,1784.949951171875,green,LR,ANTM
2010-09-07,1784.949951171875,green,LR,ANTM
2010-09-15,1868.949951171875,green,LR,ANTM
2010-09-16,1910.949951171875,green,LR,ANTM
2010-09-17,1952.949951171875,green,LR,ANTM
2010-09-20,1931.949951171875,green,LR,ANTM
2010-09-21,1931.949951171875,green,LR,ANTM
2010-09-22,1889.949951171875,green,LR,ANTM
2010-09-23,1889.949951171875,green,LR,ANTM
2010-09-24,1910.949951171875,green,LR,ANTM
2010-09-27,1952.949951171875,green,LR,ANTM
2010-09-28,1931.949951171875,green,LR,ANTM
2010-09-29,1910.949951171875,green,LR,ANTM
2010-09-30,1994.949951171875,green,LR,ANTM
2010-10-01,2057.93994140625,green,LR,ANTM
2010-10-04,2036.93994140625,green,LR,ANTM
2010-10-05,2057.93994140625,green,LR,ANTM
2010-10-06,2099.93994140625,green,LR,ANTM
2010-10-07,2078.93994140625,green,LR,ANTM
2010-10-08,2015.93994140625,green,LR,ANTM
2010-10-11,2057.93994140625,green,LR,ANTM
2010-10-12,2036.93994140625,green,LR,ANTM
2010-10-13,2057.93994140625,green,LR,ANTM
2010-10-14,2099.93994140625,green,LR,ANTM
2010-10-15,2099.93994140625,green,LR,ANTM
2010-10-18,2036.93994140625,green,LR,ANTM
2010-10-19,2057.93994140625,green,LR,ANTM
2010-10-20,2036.93994140625,green,LR,ANTM
2010-10-21,2099.93994140625,green,LR,ANTM
2010-10-22,2162.93994140625,green,LR,ANTM
2010-10-25,2225.93994140625,green,LR,ANTM
2010-10-26,2183.93994140625,green,LR,ANTM
2010-10-27,2099.93994140625,green,LR,ANTM
2010-10-28,2141.93994140625,green,LR,ANTM
2010-10-29,2141.93994140625,green,LR,ANTM
2010-11-01,2141.93994140625,green,LR,ANTM
2010-11-02,2141.93994140625,green,LR,ANTM
2010-11-03,2099.93994140625,green,LR,ANTM
2010-11-04,2120.93994140625,green,LR,ANTM
2010-11-05,2183.93994140625,green,LR,ANTM
2010-11-08,2288.93994140625,green,LR,ANTM
2010-11-09,2288.93994140625,green,LR,ANTM
2010-11-10,2288.93994140625,green,LR,ANTM
2010-11-11,2267.93994140625,green,LR,ANTM
2010-11-12,2162.93994140625,green,LR,ANTM
2010-11-15,2162.93994140625,green,LR,ANTM
2010-11-16,2141.93994140625,green,LR,ANTM
2010-11-18,2120.93994140625,green,LR,ANTM
2010-11-19,2162.93994140625,green,LR,ANTM
2010-11-22,2204.93994140625,green,LR,ANTM
2010-11-23,2162.93994140625,green,LR,ANTM
2010-11-24,2099.93994140625,green,LR,ANTM
2010-11-25,2141.93994140625,green,LR,ANTM
2010-11-26,2120.93994140625,green,LR,ANTM
2010-11-29,2099.93994140625,green,LR,ANTM
2010-11-30,1952.949951171875,green,LR,ANTM
2010-12-01,2057.93994140625,green,LR,ANTM
2010-12-02,2057.93994140625,green,LR,ANTM
2010-12-03,2036.93994140625,green,LR,ANTM
2010-12-06,2078.93994140625,green,LR,ANTM
2010-12-08,2078.93994140625,green,LR,ANTM
2010-12-09,2057.93994140625,green,LR,ANTM
2010-12-10,2078.93994140625,green,LR,ANTM
2010-12-13,2036.93994140625,green,LR,ANTM
2010-12-14,2057.93994140625,green,LR,ANTM
2010-12-15,1994.949951171875,green,LR,ANTM
2010-12-16,1973.949951171875,green,LR,ANTM
2010-12-17,1931.949951171875,green,LR,ANTM
2010-12-20,1952.949951171875,green,LR,ANTM
2010-12-21,1994.949951171875,green,LR,ANTM
2010-12-22,1994.949951171875,green,LR,ANTM
2010-12-23,1973.949951171875,green,LR,ANTM
2010-12-27,2015.93994140625,green,LR,ANTM
2010-12-28,2078.93994140625,green,LR,ANTM
2010-12-29,2078.93994140625,green,LR,ANTM
2010-12-30,2057.93994140625,green,LR,ANTM
2011-01-03,2078.93994140625,green,LR,ANTM
2011-01-04,2162.93994140625,green,LR,ANTM
2011-01-05,2120.93994140625,green,LR,ANTM
2011-01-06,2078.93994140625,green,LR,ANTM
2011-01-07,1994.949951171875,green,LR,ANTM
2011-01-10,1910.949951171875,green,LR,ANTM
2011-01-11,1889.949951171875,green,LR,ANTM
2011-01-12,2015.93994140625,green,LR,ANTM
2011-01-13,2015.93994140625,green,LR,ANTM
2011-01-14,2036.93994140625,green,LR,ANTM
2011-01-17,1952.949951171875,green,LR,ANTM
2011-01-18,1994.949951171875,green,LR,ANTM
2011-01-19,1973.949951171875,green,LR,ANTM
2011-01-20,1910.949951171875,green,LR,ANTM
2011-01-21,1889.949951171875,green,LR,ANTM
2011-01-24,1826.949951171875,green,LR,ANTM
2011-01-25,1889.949951171875,green,LR,ANTM
2011-01-26,1910.949951171875,green,LR,ANTM
2011-01-27,1931.949951171875,green,LR,ANTM
2011-01-28,1889.949951171875,green,LR,ANTM
2011-01-31,1826.949951171875,green,LR,ANTM
2011-02-01,1910.949951171875,green,LR,ANTM
2011-02-02,1931.949951171875,green,LR,ANTM
2011-02-04,1931.949951171875,green,LR,ANTM
2011-02-07,1910.949951171875,green,LR,ANTM
