Datecadangan,Close,warna,ML,symbol
2006-03-02,722.3800048828125,red,LR,ANTM
2006-03-03,739.1799926757812,red,LR,ANTM
2006-03-06,680.3809814453125,red,LR,ANTM
2006-03-07,713.97998046875,red,LR,ANTM
2006-03-08,701.3809814453125,red,LR,ANTM
2006-03-09,713.97998046875,red,LR,ANTM
2006-03-10,722.3800048828125,red,LR,ANTM
2006-03-13,722.3800048828125,red,LR,ANTM
2006-03-14,713.97998046875,red,LR,ANTM
2006-03-15,713.97998046875,red,LR,ANTM
2006-03-16,730.780029296875,red,LR,ANTM
2006-03-17,722.3800048828125,red,LR,ANTM
2006-03-20,726.5800170898438,red,LR,ANTM
2006-03-21,722.3800048828125,red,LR,ANTM
2006-03-22,730.780029296875,red,LR,ANTM
2006-03-23,726.5800170898438,red,LR,ANTM
2006-03-24,726.5800170898438,red,LR,ANTM
2006-03-27,734.97998046875,red,LR,ANTM
2006-03-28,734.97998046875,red,LR,ANTM
2006-03-29,730.780029296875,red,LR,ANTM
2006-04-03,739.1799926757812,red,LR,ANTM
2006-04-04,755.97900390625,red,LR,ANTM
2006-04-05,789.5780029296875,red,LR,ANTM
2006-04-06,802.177978515625,red,LR,ANTM
2006-04-07,806.3779907226562,red,LR,ANTM
2006-04-11,823.177001953125,red,LR,ANTM
2006-04-12,839.9769897460938,red,LR,ANTM
2006-04-13,831.5770263671875,red,LR,ANTM
2006-04-17,835.7769775390625,red,LR,ANTM
2006-04-18,915.5750122070312,red,LR,ANTM
2006-04-19,957.573974609375,red,LR,ANTM
2006-04-20,974.3729858398438,red,LR,ANTM
2006-04-21,957.573974609375,red,LR,ANTM
2006-04-24,974.3729858398438,red,LR,ANTM
2006-04-25,982.7730102539062,red,LR,ANTM
2006-04-26,1007.969970703125,red,LR,ANTM
2006-04-27,1016.3699951171876,red,LR,ANTM
2006-04-28,965.9730224609376,red,LR,ANTM
2006-05-01,991.1729736328124,red,LR,ANTM
2006-05-02,957.573974609375,red,LR,ANTM
2006-05-03,974.3729858398438,red,LR,ANTM
2006-05-04,957.573974609375,red,LR,ANTM
2006-05-08,932.3740234375,red,LR,ANTM
2006-05-09,907.1749877929688,red,LR,ANTM
2006-05-10,932.3740234375,red,LR,ANTM
2006-05-11,949.1740112304688,red,LR,ANTM
2006-05-12,940.7739868164062,red,LR,ANTM
2006-05-15,839.9769897460938,red,LR,ANTM
2006-05-16,839.9769897460938,red,LR,ANTM
2006-05-17,881.9760131835938,red,LR,ANTM
2006-05-22,667.781982421875,red,LR,ANTM
2006-05-23,671.9819946289062,red,LR,ANTM
2006-05-24,684.5809936523438,red,LR,ANTM
2006-05-30,768.5789794921875,red,LR,ANTM
2006-05-31,747.5789794921875,red,LR,ANTM
2006-06-01,709.780029296875,red,LR,ANTM
2006-06-02,713.97998046875,red,LR,ANTM
2006-06-05,722.3800048828125,red,LR,ANTM
2006-06-06,697.1810302734375,red,LR,ANTM
2006-06-07,655.1820068359375,red,LR,ANTM
2006-06-08,625.7830200195312,red,LR,ANTM
2006-06-09,642.5819702148438,red,LR,ANTM
2006-06-12,642.5819702148438,red,LR,ANTM
2006-06-13,613.1829833984375,red,LR,ANTM
2006-06-14,617.3829956054688,red,LR,ANTM
2006-06-15,642.5819702148438,red,LR,ANTM
2006-06-16,697.1810302734375,red,LR,ANTM
2006-06-19,705.5809936523438,red,LR,ANTM
2006-06-20,701.3809814453125,red,LR,ANTM
2006-06-21,684.5809936523438,red,LR,ANTM
2006-06-22,692.9810180664062,red,LR,ANTM
2006-06-23,688.781005859375,red,LR,ANTM
2006-06-26,697.1810302734375,red,LR,ANTM
2006-06-27,734.97998046875,red,LR,ANTM
2006-06-28,760.1790161132812,red,LR,ANTM
2006-06-29,764.3790283203125,red,LR,ANTM
2006-06-30,776.97900390625,red,LR,ANTM
2006-07-03,789.5780029296875,red,LR,ANTM
2006-07-04,835.7769775390625,red,LR,ANTM
2006-07-05,831.5770263671875,red,LR,ANTM
2006-07-06,755.97900390625,red,LR,ANTM
2006-07-07,747.5789794921875,red,LR,ANTM
2006-07-10,776.97900390625,red,LR,ANTM
2006-07-11,785.3779907226562,red,LR,ANTM
2006-07-12,772.7789916992188,red,LR,ANTM
2006-07-13,768.5789794921875,red,LR,ANTM
2006-07-14,764.3790283203125,red,LR,ANTM
2006-07-17,751.7789916992188,red,LR,ANTM
2006-07-18,751.7789916992188,red,LR,ANTM
2006-07-20,768.5789794921875,red,LR,ANTM
2006-07-21,751.7789916992188,red,LR,ANTM
2006-07-24,781.177978515625,red,LR,ANTM
2006-07-25,797.97802734375,red,LR,ANTM
2006-07-28,856.7760009765625,red,LR,ANTM
2006-07-31,873.5759887695312,red,LR,ANTM
2006-08-01,873.5759887695312,red,LR,ANTM
2006-08-02,873.5759887695312,red,LR,ANTM
2006-08-03,856.7760009765625,red,LR,ANTM
2006-08-04,848.3770141601562,red,LR,ANTM
2006-08-07,865.176025390625,red,LR,ANTM
2006-08-08,873.5759887695312,red,LR,ANTM
2006-08-09,865.176025390625,red,LR,ANTM
2006-08-10,856.7760009765625,red,LR,ANTM
2006-08-11,873.5759887695312,red,LR,ANTM
2006-08-14,898.7750244140625,red,LR,ANTM
2006-08-15,907.1749877929688,red,LR,ANTM
2006-08-16,898.7750244140625,red,LR,ANTM
2006-08-22,991.1729736328124,red,LR,ANTM
2006-08-23,974.3729858398438,red,LR,ANTM
2006-08-24,932.3740234375,red,LR,ANTM
2006-08-25,940.7739868164062,red,LR,ANTM
2006-08-28,923.9749755859376,red,LR,ANTM
2006-08-29,949.1740112304688,red,LR,ANTM
2006-08-30,940.7739868164062,red,LR,ANTM
2006-08-31,907.1749877929688,red,LR,ANTM
2006-09-01,907.1749877929688,red,LR,ANTM
2006-09-04,923.9749755859376,red,LR,ANTM
2006-09-05,923.9749755859376,red,LR,ANTM
2006-09-06,957.573974609375,red,LR,ANTM
2006-09-07,965.9730224609376,red,LR,ANTM
2006-09-08,957.573974609375,red,LR,ANTM
2006-09-11,907.1749877929688,red,LR,ANTM
2006-09-12,873.5759887695312,red,LR,ANTM
2006-09-13,873.5759887695312,red,LR,ANTM
2006-09-14,898.7750244140625,red,LR,ANTM
2006-09-15,898.7750244140625,red,LR,ANTM
2006-09-19,873.5759887695312,red,LR,ANTM
2006-09-20,907.1749877929688,red,LR,ANTM
2006-09-21,907.1749877929688,red,LR,ANTM
2006-09-22,915.5750122070312,red,LR,ANTM
2006-09-25,907.1749877929688,red,LR,ANTM
2006-09-26,907.1749877929688,red,LR,ANTM
2006-09-27,915.5750122070312,red,LR,ANTM
2006-09-28,923.9749755859376,red,LR,ANTM
2006-09-29,923.9749755859376,red,LR,ANTM
2006-10-02,915.5750122070312,red,LR,ANTM
2006-10-03,940.7739868164062,red,LR,ANTM
2006-10-04,923.9749755859376,red,LR,ANTM
2006-10-05,923.9749755859376,red,LR,ANTM
2006-10-06,923.9749755859376,red,LR,ANTM
2006-10-09,923.9749755859376,red,LR,ANTM
2006-10-10,957.573974609375,red,LR,ANTM
2006-10-11,957.573974609375,red,LR,ANTM
2006-10-12,949.1740112304688,red,LR,ANTM
2006-10-13,965.9730224609376,red,LR,ANTM
2006-10-16,999.572021484375,red,LR,ANTM
2006-10-17,1033.1700439453123,red,LR,ANTM
2006-10-18,1007.969970703125,red,LR,ANTM
2006-10-19,1024.77001953125,red,LR,ANTM
2006-10-20,1033.1700439453123,red,LR,ANTM
2006-10-30,1175.969970703125,red,LR,ANTM
2006-10-31,1167.5699462890625,red,LR,ANTM
2006-11-01,1125.5699462890623,red,LR,ANTM
2006-11-02,1150.77001953125,red,LR,ANTM
2006-11-03,1175.969970703125,red,LR,ANTM
2006-11-06,1184.3699951171875,red,LR,ANTM
2006-11-07,1184.3699951171875,red,LR,ANTM
2006-11-08,1209.5699462890625,red,LR,ANTM
2006-11-09,1209.5699462890625,red,LR,ANTM
2006-11-10,1209.5699462890625,red,LR,ANTM
2006-11-13,1184.3699951171875,red,LR,ANTM
2006-11-14,1209.5699462890625,red,LR,ANTM
2006-11-15,1243.1700439453125,red,LR,ANTM
2006-11-16,1243.1700439453125,red,LR,ANTM
2006-11-17,1243.1700439453125,red,LR,ANTM
2006-11-20,1243.1700439453125,red,LR,ANTM
2006-11-21,1268.3599853515625,red,LR,ANTM
2006-11-22,1259.969970703125,red,LR,ANTM
2006-11-23,1251.5699462890625,red,LR,ANTM
2006-11-24,1293.56005859375,red,LR,ANTM
2006-11-29,1259.969970703125,red,LR,ANTM
2006-11-30,1268.3599853515625,red,LR,ANTM
2006-12-01,1268.3599853515625,red,LR,ANTM
2006-12-04,1268.3599853515625,red,LR,ANTM
2006-12-05,1327.1600341796875,red,LR,ANTM
2006-12-06,1360.760009765625,red,LR,ANTM
2006-12-07,1419.56005859375,red,LR,ANTM
2006-12-08,1369.1600341796875,red,LR,ANTM
2006-12-11,1394.3599853515625,red,LR,ANTM
2006-12-12,1377.56005859375,red,LR,ANTM
2006-12-13,1377.56005859375,red,LR,ANTM
2006-12-14,1352.3599853515625,red,LR,ANTM
2006-12-18,1360.760009765625,red,LR,ANTM
2006-12-19,1343.9599609375,red,LR,ANTM
2006-12-20,1360.760009765625,red,LR,ANTM
2006-12-21,1385.9599609375,red,LR,ANTM
2006-12-22,1360.760009765625,red,LR,ANTM
2006-12-26,1343.9599609375,red,LR,ANTM
2006-12-28,1360.760009765625,red,LR,ANTM
2006-12-29,1343.9599609375,red,LR,ANTM
2007-01-02,1360.760009765625,red,LR,ANTM
2007-01-03,1360.760009765625,red,LR,ANTM
2007-01-04,1310.3599853515625,red,LR,ANTM
2007-01-05,1327.1600341796875,red,LR,ANTM
2007-01-08,1318.760009765625,red,LR,ANTM
2007-01-09,1276.760009765625,red,LR,ANTM
2007-01-10,1175.969970703125,red,LR,ANTM
2007-01-11,1175.969970703125,red,LR,ANTM
2007-01-12,1175.969970703125,red,LR,ANTM
2007-01-15,1217.969970703125,red,LR,ANTM
2007-01-16,1251.5699462890625,red,LR,ANTM
2007-01-17,1259.969970703125,red,LR,ANTM
2007-01-19,1318.760009765625,red,LR,ANTM
2007-01-22,1352.3599853515625,red,LR,ANTM
2007-01-23,1360.760009765625,red,LR,ANTM
2007-01-24,1352.3599853515625,red,LR,ANTM
2007-01-25,1327.1600341796875,red,LR,ANTM
2007-01-26,1360.760009765625,red,LR,ANTM
2007-01-29,1335.56005859375,red,LR,ANTM
2007-01-30,1335.56005859375,red,LR,ANTM
2007-01-31,1310.3599853515625,red,LR,ANTM
2007-02-01,1310.3599853515625,red,LR,ANTM
2007-02-02,1310.3599853515625,red,LR,ANTM
2007-02-05,1301.9599609375,red,LR,ANTM
2007-02-06,1285.1600341796875,red,LR,ANTM
2007-02-07,1310.3599853515625,red,LR,ANTM
2007-02-08,1318.760009765625,red,LR,ANTM
2007-02-09,1285.1600341796875,red,LR,ANTM
2007-02-12,1301.9599609375,red,LR,ANTM
2007-02-13,1276.760009765625,red,LR,ANTM
2007-02-14,1310.3599853515625,red,LR,ANTM
2007-02-15,1478.3599853515625,red,LR,ANTM
2007-02-16,1461.56005859375,red,LR,ANTM
2007-02-19,1453.1600341796875,red,LR,ANTM
2007-02-20,1486.760009765625,red,LR,ANTM
2007-02-21,1562.3599853515625,red,LR,ANTM
2007-02-22,1553.9599609375,red,LR,ANTM
2007-02-23,1520.3599853515625,red,LR,ANTM
2007-02-26,1520.3599853515625,red,LR,ANTM
2007-02-27,1553.9599609375,red,LR,ANTM
2007-02-28,1528.760009765625,red,LR,ANTM
2007-03-01,1562.3599853515625,red,LR,ANTM
2007-03-02,1587.56005859375,red,LR,ANTM
2007-03-05,1486.760009765625,red,LR,ANTM
2007-03-06,1528.760009765625,red,LR,ANTM
2007-03-07,1545.56005859375,red,LR,ANTM
2007-03-08,1612.760009765625,red,LR,ANTM
2007-03-09,1612.760009765625,red,LR,ANTM
2007-03-12,1705.1500244140625,red,LR,ANTM
2007-03-13,1730.3499755859375,red,LR,ANTM
2007-03-14,1688.3499755859375,red,LR,ANTM
2007-03-15,1789.1500244140625,red,LR,ANTM
2007-03-16,1805.949951171875,red,LR,ANTM
2007-03-20,1898.3499755859373,red,LR,ANTM
2007-03-21,1864.75,red,LR,ANTM
