,Date,Close,warna,ML,symbol
1301,2011-03-18,1805.949951171875,green,LR,ANTM
1302,2011-03-21,1826.949951171875,green,LR,ANTM
1303,2011-03-22,1826.949951171875,green,LR,ANTM
1304,2011-03-24,1889.949951171875,green,LR,ANTM
1305,2011-03-25,1889.949951171875,green,LR,ANTM
1306,2011-03-28,1889.949951171875,green,LR,ANTM
1307,2011-03-29,1889.949951171875,green,LR,ANTM
1308,2011-03-30,1931.949951171875,green,LR,ANTM
1309,2011-03-31,1931.949951171875,green,LR,ANTM
1310,2011-04-01,1952.949951171875,green,LR,ANTM
1311,2011-04-04,1931.949951171875,green,LR,ANTM
1312,2011-04-05,1931.949951171875,green,LR,ANTM
1313,2011-04-06,1952.949951171875,green,LR,ANTM
1314,2011-04-07,1973.949951171875,green,LR,ANTM
1315,2011-04-08,1994.949951171875,green,LR,ANTM
1316,2011-04-11,2015.93994140625,green,LR,ANTM
1317,2011-04-12,1994.949951171875,green,LR,ANTM
1318,2011-04-13,1973.949951171875,green,LR,ANTM
1319,2011-04-14,1931.949951171875,green,LR,ANTM
1320,2011-04-15,1973.949951171875,green,LR,ANTM
1321,2011-04-18,1952.949951171875,green,LR,ANTM
1322,2011-04-19,1952.949951171875,green,LR,ANTM
1323,2011-04-20,1931.949951171875,green,LR,ANTM
1324,2011-04-21,1910.949951171875,green,LR,ANTM
1325,2011-04-25,1931.949951171875,green,LR,ANTM
1326,2011-04-26,1889.949951171875,green,LR,ANTM
1327,2011-04-27,1931.949951171875,green,LR,ANTM
1328,2011-04-28,1931.949951171875,green,LR,ANTM
1329,2011-04-29,1910.949951171875,green,LR,ANTM
1330,2011-05-02,1910.949951171875,green,LR,ANTM
1331,2011-05-03,1889.949951171875,green,LR,ANTM
1332,2011-05-04,1868.949951171875,green,LR,ANTM
1333,2011-05-05,1868.949951171875,green,LR,ANTM
1334,2011-05-06,1847.949951171875,green,LR,ANTM
1335,2011-05-09,1847.949951171875,green,LR,ANTM
1336,2011-05-10,1847.949951171875,green,LR,ANTM
1337,2011-05-11,1889.949951171875,green,LR,ANTM
1338,2011-05-12,1868.949951171875,green,LR,ANTM
1339,2011-05-13,1847.949951171875,green,LR,ANTM
1340,2011-05-16,1847.949951171875,green,LR,ANTM
1341,2011-05-18,1868.949951171875,green,LR,ANTM
1342,2011-05-19,1868.949951171875,green,LR,ANTM
1343,2011-05-20,1847.949951171875,green,LR,ANTM
1344,2011-05-23,1805.949951171875,green,LR,ANTM
1345,2011-05-24,1805.949951171875,green,LR,ANTM
1346,2011-05-25,1763.949951171875,green,LR,ANTM
1347,2011-05-26,1805.949951171875,green,LR,ANTM
1348,2011-05-27,1805.949951171875,green,LR,ANTM
1349,2011-05-30,1805.949951171875,green,LR,ANTM
1350,2011-05-31,1805.949951171875,green,LR,ANTM
1351,2011-06-01,1805.949951171875,green,LR,ANTM
1352,2011-06-03,1805.949951171875,green,LR,ANTM
1353,2011-06-06,1805.949951171875,green,LR,ANTM
1354,2011-06-07,1784.949951171875,green,LR,ANTM
1355,2011-06-08,1784.949951171875,green,LR,ANTM
1356,2011-06-09,1784.949951171875,green,LR,ANTM
1357,2011-06-10,1784.949951171875,green,LR,ANTM
1358,2011-06-13,1784.949951171875,green,LR,ANTM
1359,2011-06-14,1784.949951171875,green,LR,ANTM
1360,2011-06-15,1784.949951171875,green,LR,ANTM
1361,2011-06-16,1721.949951171875,green,LR,ANTM
1362,2011-06-17,1679.949951171875,green,LR,ANTM
1363,2011-06-20,1679.949951171875,green,LR,ANTM
1364,2011-06-21,1700.949951171875,green,LR,ANTM
1365,2011-06-22,1721.949951171875,green,LR,ANTM
1366,2011-06-23,1742.949951171875,green,LR,ANTM
1367,2011-06-24,1784.949951171875,green,LR,ANTM
1368,2011-06-27,1742.949951171875,green,LR,ANTM
1369,2011-06-28,1763.949951171875,green,LR,ANTM
1370,2011-06-30,1742.949951171875,green,LR,ANTM
1371,2011-07-01,1763.949951171875,green,LR,ANTM
1372,2011-07-05,1784.949951171875,green,LR,ANTM
1373,2011-07-06,1805.949951171875,green,LR,ANTM
1374,2011-07-07,1763.949951171875,green,LR,ANTM
1375,2011-07-08,1763.949951171875,green,LR,ANTM
1376,2011-07-11,1721.949951171875,green,LR,ANTM
1377,2011-07-12,1700.949951171875,green,LR,ANTM
1378,2011-07-13,1721.949951171875,green,LR,ANTM
1379,2011-07-14,1700.949951171875,green,LR,ANTM
1380,2011-07-15,1679.949951171875,green,LR,ANTM
1381,2011-07-18,1671.550048828125,green,LR,ANTM
1382,2011-07-19,1721.949951171875,green,LR,ANTM
1383,2011-07-20,1721.949951171875,green,LR,ANTM
1384,2011-07-21,1700.949951171875,green,LR,ANTM
1385,2011-07-22,1721.949951171875,green,LR,ANTM
1386,2011-07-25,1700.949951171875,green,LR,ANTM
1387,2011-07-26,1721.949951171875,green,LR,ANTM
1388,2011-07-27,1721.949951171875,green,LR,ANTM
1389,2011-07-28,1721.949951171875,green,LR,ANTM
1390,2011-07-29,1679.949951171875,green,LR,ANTM
1391,2011-08-01,1700.949951171875,green,LR,ANTM
1392,2011-08-02,1700.949951171875,green,LR,ANTM
1393,2011-08-03,1679.949951171875,green,LR,ANTM
1394,2011-08-04,1679.949951171875,green,LR,ANTM
1395,2011-08-05,1612.760009765625,green,LR,ANTM
1396,2011-08-08,1570.760009765625,green,LR,ANTM
1397,2011-08-09,1528.760009765625,green,LR,ANTM
1398,2011-08-10,1570.760009765625,green,LR,ANTM
1399,2011-08-11,1604.3599853515625,green,LR,ANTM
1400,2011-08-12,1646.3499755859375,green,LR,ANTM
1401,2011-08-15,1679.949951171875,green,LR,ANTM
1402,2011-08-16,1654.75,green,LR,ANTM
1403,2011-08-18,1679.949951171875,green,LR,ANTM
1404,2011-08-19,1629.56005859375,green,LR,ANTM
1405,2011-08-22,1646.3499755859375,green,LR,ANTM
1406,2011-08-23,1646.3499755859375,green,LR,ANTM
1407,2011-08-24,1629.56005859375,green,LR,ANTM
1408,2011-08-25,1587.56005859375,green,LR,ANTM
1409,2011-08-26,1579.1600341796875,green,LR,ANTM
1410,2011-09-05,1587.56005859375,green,LR,ANTM
1411,2011-09-06,1587.56005859375,green,LR,ANTM
1412,2011-09-07,1637.949951171875,green,LR,ANTM
1413,2011-09-08,1629.56005859375,green,LR,ANTM
1414,2011-09-09,1595.9599609375,green,LR,ANTM
1415,2011-09-12,1562.3599853515625,green,LR,ANTM
1416,2011-09-13,1562.3599853515625,green,LR,ANTM
1417,2011-09-14,1528.760009765625,green,LR,ANTM
1418,2011-09-15,1495.1600341796875,green,LR,ANTM
1419,2011-09-16,1528.760009765625,green,LR,ANTM
1420,2011-09-19,1503.56005859375,green,LR,ANTM
1421,2011-09-20,1511.9599609375,green,LR,ANTM
1422,2011-09-21,1495.1600341796875,green,LR,ANTM
1423,2011-09-22,1360.760009765625,green,LR,ANTM
1424,2011-09-23,1327.1600341796875,green,LR,ANTM
1425,2011-09-26,1201.1700439453125,green,LR,ANTM
1426,2011-09-27,1234.77001953125,green,LR,ANTM
1427,2011-09-28,1217.969970703125,green,LR,ANTM
1428,2011-09-29,1209.5699462890625,green,LR,ANTM
1429,2011-09-30,1259.969970703125,green,LR,ANTM
1430,2011-10-03,1184.3699951171875,green,LR,ANTM
1431,2011-10-04,1192.77001953125,green,LR,ANTM
1432,2011-10-05,1192.77001953125,green,LR,ANTM
1433,2011-10-06,1243.1700439453125,green,LR,ANTM
1434,2011-10-07,1251.5699462890625,green,LR,ANTM
1435,2011-10-10,1259.969970703125,green,LR,ANTM
1436,2011-10-11,1268.3599853515625,green,LR,ANTM
1437,2011-10-12,1335.56005859375,green,LR,ANTM
1438,2011-10-13,1369.1600341796875,green,LR,ANTM
1439,2011-10-14,1385.9599609375,green,LR,ANTM
1440,2011-10-17,1478.3599853515625,green,LR,ANTM
1441,2011-10-18,1394.3599853515625,green,LR,ANTM
1442,2011-10-19,1419.56005859375,green,LR,ANTM
1443,2011-10-20,1427.9599609375,green,LR,ANTM
1444,2011-10-21,1419.56005859375,green,LR,ANTM
1445,2011-10-24,1419.56005859375,green,LR,ANTM
1446,2011-10-25,1444.760009765625,green,LR,ANTM
1447,2011-10-26,1436.3599853515625,green,LR,ANTM
1448,2011-10-27,1503.56005859375,green,LR,ANTM
1449,2011-10-28,1537.1600341796875,green,LR,ANTM
1450,2011-10-31,1503.56005859375,green,LR,ANTM
1451,2011-11-01,1419.56005859375,green,LR,ANTM
1452,2011-11-02,1453.1600341796875,green,LR,ANTM
1453,2011-11-03,1411.1600341796875,green,LR,ANTM
1454,2011-11-04,1444.760009765625,green,LR,ANTM
1455,2011-11-07,1427.9599609375,green,LR,ANTM
1456,2011-11-08,1436.3599853515625,green,LR,ANTM
1457,2011-11-09,1444.760009765625,green,LR,ANTM
1458,2011-11-10,1411.1600341796875,green,LR,ANTM
1459,2011-11-11,1411.1600341796875,green,LR,ANTM
1460,2011-11-14,1419.56005859375,green,LR,ANTM
1461,2011-11-15,1419.56005859375,green,LR,ANTM
1462,2011-11-16,1411.1600341796875,green,LR,ANTM
1463,2011-11-17,1419.56005859375,green,LR,ANTM
1464,2011-11-18,1402.760009765625,green,LR,ANTM
1465,2011-11-21,1369.1600341796875,green,LR,ANTM
1466,2011-11-22,1394.3599853515625,green,LR,ANTM
1467,2011-11-23,1360.760009765625,green,LR,ANTM
1468,2011-11-24,1360.760009765625,green,LR,ANTM
1469,2011-11-25,1343.9599609375,green,LR,ANTM
1470,2011-11-28,1352.3599853515625,green,LR,ANTM
1471,2011-11-29,1352.3599853515625,green,LR,ANTM
1472,2011-11-30,1377.56005859375,green,LR,ANTM
1473,2011-12-01,1377.56005859375,green,LR,ANTM
1474,2011-12-02,1411.1600341796875,green,LR,ANTM
1475,2011-12-05,1402.760009765625,green,LR,ANTM
1476,2011-12-06,1394.3599853515625,green,LR,ANTM
1477,2011-12-07,1394.3599853515625,green,LR,ANTM
1478,2011-12-08,1394.3599853515625,green,LR,ANTM
1479,2011-12-09,1377.56005859375,green,LR,ANTM
1480,2011-12-12,1377.56005859375,green,LR,ANTM
1481,2011-12-13,1369.1600341796875,green,LR,ANTM
1482,2011-12-14,1360.760009765625,green,LR,ANTM
1483,2011-12-15,1343.9599609375,green,LR,ANTM
1484,2011-12-16,1352.3599853515625,green,LR,ANTM
1485,2011-12-19,1352.3599853515625,green,LR,ANTM
1486,2011-12-20,1343.9599609375,green,LR,ANTM
1487,2011-12-21,1352.3599853515625,green,LR,ANTM
1488,2011-12-22,1352.3599853515625,green,LR,ANTM
1489,2011-12-23,1360.760009765625,green,LR,ANTM
1490,2011-12-27,1352.3599853515625,green,LR,ANTM
1491,2011-12-28,1360.760009765625,green,LR,ANTM
1492,2011-12-29,1369.1600341796875,green,LR,ANTM
1493,2011-12-30,1360.760009765625,green,LR,ANTM
1494,2012-01-02,1360.760009765625,green,LR,ANTM
1495,2012-01-03,1369.1600341796875,green,LR,ANTM
1496,2012-01-04,1394.3599853515625,green,LR,ANTM
1497,2012-01-05,1394.3599853515625,green,LR,ANTM
1498,2012-01-06,1385.9599609375,green,LR,ANTM
1499,2012-01-09,1377.56005859375,green,LR,ANTM
1500,2012-01-10,1394.3599853515625,green,LR,ANTM
1501,2012-01-11,1419.56005859375,green,LR,ANTM
1502,2012-01-12,1427.9599609375,green,LR,ANTM
1503,2012-01-13,1444.760009765625,green,LR,ANTM
1504,2012-01-16,1427.9599609375,green,LR,ANTM
1505,2012-01-17,1427.9599609375,green,LR,ANTM
1506,2012-01-18,1444.760009765625,green,LR,ANTM
1507,2012-01-19,1453.1600341796875,green,LR,ANTM
1508,2012-01-20,1469.9599609375,green,LR,ANTM
1509,2012-01-24,1478.3599853515625,green,LR,ANTM
1510,2012-01-25,1453.1600341796875,green,LR,ANTM
1511,2012-01-26,1503.56005859375,green,LR,ANTM
1512,2012-01-27,1587.56005859375,green,LR,ANTM
1513,2012-01-30,1562.3599853515625,green,LR,ANTM
1514,2012-01-31,1579.1600341796875,green,LR,ANTM
1515,2012-02-01,1579.1600341796875,green,LR,ANTM
1516,2012-02-02,1587.56005859375,green,LR,ANTM
1517,2012-02-03,1604.3599853515625,green,LR,ANTM
1518,2012-02-06,1621.1600341796875,green,LR,ANTM
1519,2012-02-07,1612.760009765625,green,LR,ANTM
1520,2012-02-08,1621.1600341796875,green,LR,ANTM
1521,2012-02-09,1604.3599853515625,green,LR,ANTM
1522,2012-02-10,1562.3599853515625,green,LR,ANTM
1523,2012-02-13,1587.56005859375,green,LR,ANTM
1524,2012-02-14,1629.56005859375,green,LR,ANTM
1525,2012-02-15,1612.760009765625,green,LR,ANTM
1526,2012-02-16,1595.9599609375,green,LR,ANTM
1527,2012-02-17,1612.760009765625,green,LR,ANTM
1528,2012-02-20,1612.760009765625,green,LR,ANTM
1529,2012-02-21,1663.1500244140625,green,LR,ANTM
1530,2012-02-22,1679.949951171875,green,LR,ANTM
1531,2012-02-23,1646.3499755859375,green,LR,ANTM
1532,2012-02-24,1629.56005859375,green,LR,ANTM
1533,2012-02-27,1595.9599609375,green,LR,ANTM
1534,2012-02-28,1604.3599853515625,green,LR,ANTM
1535,2012-02-29,1646.3499755859375,green,LR,ANTM
1536,2012-03-01,1621.1600341796875,green,LR,ANTM
1537,2012-03-02,1629.56005859375,green,LR,ANTM
1538,2012-03-05,1621.1600341796875,green,LR,ANTM
1539,2012-03-06,1595.9599609375,green,LR,ANTM
1540,2012-03-07,1553.9599609375,green,LR,ANTM
1541,2012-03-08,1570.760009765625,green,LR,ANTM
1542,2012-03-09,1553.9599609375,green,LR,ANTM
1543,2012-03-12,1570.760009765625,green,LR,ANTM
1544,2012-03-13,1570.760009765625,green,LR,ANTM
1545,2012-03-14,1587.56005859375,green,LR,ANTM
1546,2012-03-15,1545.56005859375,green,LR,ANTM
1547,2012-03-16,1520.3599853515625,green,LR,ANTM
1548,2012-03-19,1520.3599853515625,green,LR,ANTM
1549,2012-03-20,1520.3599853515625,green,LR,ANTM
1550,2012-03-21,1528.760009765625,green,LR,ANTM
1551,2012-03-22,1511.9599609375,green,LR,ANTM
1552,2012-03-26,1486.760009765625,green,LR,ANTM
1553,2012-03-27,1511.9599609375,green,LR,ANTM
1554,2012-03-28,1528.760009765625,green,LR,ANTM
1555,2012-03-29,1528.760009765625,green,LR,ANTM
1556,2012-03-30,1511.9599609375,green,LR,ANTM
1557,2012-04-02,1562.3599853515625,green,LR,ANTM
1558,2012-04-03,1562.3599853515625,green,LR,ANTM
1559,2012-04-04,1537.1600341796875,green,LR,ANTM
1560,2012-04-05,1528.760009765625,green,LR,ANTM
1561,2012-04-09,1511.9599609375,green,LR,ANTM
1562,2012-04-10,1520.3599853515625,green,LR,ANTM
1563,2012-04-11,1503.56005859375,green,LR,ANTM
1564,2012-04-12,1478.3599853515625,green,LR,ANTM
1565,2012-04-13,1469.9599609375,green,LR,ANTM
1566,2012-04-16,1436.3599853515625,green,LR,ANTM
1567,2012-04-17,1436.3599853515625,green,LR,ANTM
1568,2012-04-18,1427.9599609375,green,LR,ANTM
1569,2012-04-19,1486.760009765625,green,LR,ANTM
1570,2012-04-20,1486.760009765625,green,LR,ANTM
1571,2012-04-23,1453.1600341796875,green,LR,ANTM
1572,2012-04-24,1461.56005859375,green,LR,ANTM
1573,2012-04-25,1453.1600341796875,green,LR,ANTM
1574,2012-04-26,1453.1600341796875,green,LR,ANTM
1575,2012-04-27,1444.760009765625,green,LR,ANTM
1576,2012-04-30,1444.760009765625,green,LR,ANTM
1577,2012-05-01,1453.1600341796875,green,LR,ANTM
1578,2012-05-02,1453.1600341796875,green,LR,ANTM
1579,2012-05-03,1444.760009765625,green,LR,ANTM
1580,2012-05-04,1444.760009765625,green,LR,ANTM
1581,2012-05-07,1419.56005859375,green,LR,ANTM
1582,2012-05-08,1411.1600341796875,green,LR,ANTM
1583,2012-05-09,1385.9599609375,green,LR,ANTM
1584,2012-05-10,1377.56005859375,green,LR,ANTM
1585,2012-05-11,1360.760009765625,green,LR,ANTM
1586,2012-05-14,1335.56005859375,green,LR,ANTM
1587,2012-05-15,1301.9599609375,green,LR,ANTM
1588,2012-05-16,1243.1700439453125,green,LR,ANTM
1589,2012-05-21,1226.3699951171875,green,LR,ANTM
1590,2012-05-22,1243.1700439453125,green,LR,ANTM
1591,2012-05-23,1192.77001953125,green,LR,ANTM
1592,2012-05-24,1167.5699462890625,green,LR,ANTM
1593,2012-05-25,1167.5699462890625,green,LR,ANTM
1594,2012-05-28,1150.77001953125,green,LR,ANTM
1595,2012-05-29,1117.1700439453123,green,LR,ANTM
1596,2012-05-30,1091.969970703125,green,LR,ANTM
1597,2012-05-31,965.9730224609376,green,LR,ANTM
1598,2012-06-01,982.7730102539062,green,LR,ANTM
1599,2012-06-04,957.573974609375,green,LR,ANTM
1600,2012-06-05,965.9730224609376,green,LR,ANTM
1601,2012-06-06,1016.3699951171876,green,LR,ANTM
1602,2012-06-07,1016.3699951171876,green,LR,ANTM
1603,2012-06-08,999.572021484375,green,LR,ANTM
1604,2012-06-11,1033.1700439453123,green,LR,ANTM
1605,2012-06-12,1024.77001953125,green,LR,ANTM
1606,2012-06-13,1016.3699951171876,green,LR,ANTM
1607,2012-06-14,991.1729736328124,green,LR,ANTM
1608,2012-06-15,1133.969970703125,green,LR,ANTM
1609,2012-06-18,1075.1700439453123,green,LR,ANTM
1610,2012-06-19,1117.1700439453123,green,LR,ANTM
1611,2012-06-20,1167.5699462890625,green,LR,ANTM
1612,2012-06-21,1133.969970703125,green,LR,ANTM
1613,2012-06-22,1125.5699462890623,green,LR,ANTM
1614,2012-06-25,1117.1700439453123,green,LR,ANTM
1615,2012-06-26,1159.1700439453125,green,LR,ANTM
1616,2012-06-27,1184.3699951171875,green,LR,ANTM
1617,2012-06-28,1108.77001953125,green,LR,ANTM
1618,2012-06-29,1125.5699462890623,green,LR,ANTM
1619,2012-07-02,1142.3699951171875,green,LR,ANTM
1620,2012-07-03,1150.77001953125,green,LR,ANTM
1621,2012-07-04,1192.77001953125,green,LR,ANTM
1622,2012-07-05,1175.969970703125,green,LR,ANTM
1623,2012-07-06,1167.5699462890625,green,LR,ANTM
1624,2012-07-09,1125.5699462890623,green,LR,ANTM
1625,2012-07-10,1150.77001953125,green,LR,ANTM
1626,2012-07-11,1133.969970703125,green,LR,ANTM
1627,2012-07-12,1117.1700439453123,green,LR,ANTM
1628,2012-07-13,1125.5699462890623,green,LR,ANTM
1629,2012-07-16,1117.1700439453123,green,LR,ANTM
1630,2012-07-17,1142.3699951171875,green,LR,ANTM
1631,2012-07-18,1142.3699951171875,green,LR,ANTM
1632,2012-07-19,1150.77001953125,green,LR,ANTM
1633,2012-07-20,1133.969970703125,green,LR,ANTM
1634,2012-07-23,1091.969970703125,green,LR,ANTM
1635,2012-07-24,1066.77001953125,green,LR,ANTM
1636,2012-07-25,1066.77001953125,green,LR,ANTM
1637,2012-07-26,1066.77001953125,green,LR,ANTM
1638,2012-07-27,1075.1700439453123,green,LR,ANTM
1639,2012-07-30,1091.969970703125,green,LR,ANTM
1640,2012-07-31,1075.1700439453123,green,LR,ANTM
1641,2012-08-01,1049.969970703125,green,LR,ANTM
1642,2012-08-02,1024.77001953125,green,LR,ANTM
1643,2012-08-03,1033.1700439453123,green,LR,ANTM
1644,2012-08-06,1058.3699951171877,green,LR,ANTM
1645,2012-08-07,1058.3699951171877,green,LR,ANTM
1646,2012-08-08,1049.969970703125,green,LR,ANTM
1647,2012-08-09,1041.5699462890623,green,LR,ANTM
1648,2012-08-10,1033.1700439453123,green,LR,ANTM
1649,2012-08-13,1016.3699951171876,green,LR,ANTM
1650,2012-08-14,1024.77001953125,green,LR,ANTM
1651,2012-08-15,1016.3699951171876,green,LR,ANTM
1652,2012-08-16,1033.1700439453123,green,LR,ANTM
1653,2012-08-23,1058.3699951171877,green,LR,ANTM
1654,2012-08-24,1049.969970703125,green,LR,ANTM
1655,2012-08-27,1075.1700439453123,green,LR,ANTM
1656,2012-08-28,1066.77001953125,green,LR,ANTM
1657,2012-08-29,1049.969970703125,green,LR,ANTM
1658,2012-08-30,1033.1700439453123,green,LR,ANTM
1659,2012-08-31,1041.5699462890623,green,LR,ANTM
1660,2012-09-03,1049.969970703125,green,LR,ANTM
1661,2012-09-04,1041.5699462890623,green,LR,ANTM
1662,2012-09-05,1041.5699462890623,green,LR,ANTM
1663,2012-09-06,1058.3699951171877,green,LR,ANTM
1664,2012-09-07,1049.969970703125,green,LR,ANTM
1665,2012-09-10,1075.1700439453123,green,LR,ANTM
1666,2012-09-11,1075.1700439453123,green,LR,ANTM
1667,2012-09-12,1125.5699462890623,green,LR,ANTM
1668,2012-09-13,1133.969970703125,green,LR,ANTM
1669,2012-09-14,1167.5699462890625,green,LR,ANTM
1670,2012-09-17,1175.969970703125,green,LR,ANTM
1671,2012-09-18,1142.3699951171875,green,LR,ANTM
1672,2012-09-19,1184.3699951171875,green,LR,ANTM
1673,2012-09-20,1167.5699462890625,green,LR,ANTM
1674,2012-09-21,1167.5699462890625,green,LR,ANTM
1675,2012-09-24,1117.1700439453123,green,LR,ANTM
1676,2012-09-25,1142.3699951171875,green,LR,ANTM
1677,2012-09-26,1117.1700439453123,green,LR,ANTM
1678,2012-09-27,1133.969970703125,green,LR,ANTM
1679,2012-09-28,1133.969970703125,green,LR,ANTM
1680,2012-10-01,1125.5699462890623,green,LR,ANTM
1681,2012-10-02,1142.3699951171875,green,LR,ANTM
1682,2012-10-03,1125.5699462890623,green,LR,ANTM
1683,2012-10-04,1117.1700439453123,green,LR,ANTM
1684,2012-10-05,1133.969970703125,green,LR,ANTM
1685,2012-10-08,1108.77001953125,green,LR,ANTM
1686,2012-10-09,1100.3699951171877,green,LR,ANTM
1687,2012-10-10,1083.5699462890623,green,LR,ANTM
1688,2012-10-11,1075.1700439453123,green,LR,ANTM
1689,2012-10-12,1075.1700439453123,green,LR,ANTM
1690,2012-10-15,1091.969970703125,green,LR,ANTM
1691,2012-10-16,1108.77001953125,green,LR,ANTM
1692,2012-10-17,1083.5699462890623,green,LR,ANTM
1693,2012-10-18,1091.969970703125,green,LR,ANTM
1694,2012-10-19,1083.5699462890623,green,LR,ANTM
1695,2012-10-22,1075.1700439453123,green,LR,ANTM
1696,2012-10-23,1066.77001953125,green,LR,ANTM
1697,2012-10-24,1083.5699462890623,green,LR,ANTM
1698,2012-10-25,1083.5699462890623,green,LR,ANTM
1699,2012-10-29,1066.77001953125,green,LR,ANTM
1700,2012-10-30,1083.5699462890623,green,LR,ANTM
1701,2012-10-31,1075.1700439453123,green,LR,ANTM
1702,2012-11-01,1083.5699462890623,green,LR,ANTM
1703,2012-11-02,1075.1700439453123,green,LR,ANTM
1704,2012-11-05,1075.1700439453123,green,LR,ANTM
1705,2012-11-06,1083.5699462890623,green,LR,ANTM
1706,2012-11-07,1075.1700439453123,green,LR,ANTM
1707,2012-11-08,1058.3699951171877,green,LR,ANTM
1708,2012-11-09,1058.3699951171877,green,LR,ANTM
1709,2012-11-12,1058.3699951171877,green,LR,ANTM
1710,2012-11-13,1058.3699951171877,green,LR,ANTM
1711,2012-11-14,1049.969970703125,green,LR,ANTM
1712,2012-11-19,1041.5699462890623,green,LR,ANTM
1713,2012-11-20,1033.1700439453123,green,LR,ANTM
1714,2012-11-21,1033.1700439453123,green,LR,ANTM
1715,2012-11-22,1033.1700439453123,green,LR,ANTM
1716,2012-11-23,1049.969970703125,green,LR,ANTM
1717,2012-11-26,1049.969970703125,green,LR,ANTM
1718,2012-11-27,1049.969970703125,green,LR,ANTM
1719,2012-11-28,1033.1700439453123,green,LR,ANTM
1720,2012-11-29,1033.1700439453123,green,LR,ANTM
1721,2012-11-30,1041.5699462890623,green,LR,ANTM
1722,2012-12-03,1066.77001953125,green,LR,ANTM
1723,2012-12-04,1075.1700439453123,green,LR,ANTM
1724,2012-12-05,1058.3699951171877,green,LR,ANTM
1725,2012-12-06,1033.1700439453123,green,LR,ANTM
1726,2012-12-07,1041.5699462890623,green,LR,ANTM
1727,2012-12-10,1033.1700439453123,green,LR,ANTM
1728,2012-12-11,1058.3699951171877,green,LR,ANTM
1729,2012-12-12,1058.3699951171877,green,LR,ANTM
1730,2012-12-13,1066.77001953125,green,LR,ANTM
1731,2012-12-14,1066.77001953125,green,LR,ANTM
1732,2012-12-17,1066.77001953125,green,LR,ANTM
1733,2012-12-18,1066.77001953125,green,LR,ANTM
1734,2012-12-19,1058.3699951171877,green,LR,ANTM
1735,2012-12-20,1058.3699951171877,green,LR,ANTM
1736,2012-12-21,1075.1700439453123,green,LR,ANTM
1737,2012-12-26,1058.3699951171877,green,LR,ANTM
1738,2012-12-27,1075.1700439453123,green,LR,ANTM
1739,2012-12-28,1075.1700439453123,green,LR,ANTM
1740,2013-01-02,1117.1700439453123,green,LR,ANTM
1741,2013-01-03,1142.3699951171875,green,LR,ANTM
1742,2013-01-04,1133.969970703125,green,LR,ANTM
1743,2013-01-07,1125.5699462890623,green,LR,ANTM
1744,2013-01-08,1159.1700439453125,green,LR,ANTM
1745,2013-01-09,1150.77001953125,green,LR,ANTM
1746,2013-01-10,1133.969970703125,green,LR,ANTM
1747,2013-01-11,1159.1700439453125,green,LR,ANTM
1748,2013-01-14,1209.5699462890625,green,LR,ANTM
1749,2013-01-15,1192.77001953125,green,LR,ANTM
1750,2013-01-16,1175.969970703125,green,LR,ANTM
1751,2013-01-17,1142.3699951171875,green,LR,ANTM
1752,2013-01-18,1133.969970703125,green,LR,ANTM
1753,2013-01-21,1142.3699951171875,green,LR,ANTM
1754,2013-01-22,1100.3699951171877,green,LR,ANTM
1755,2013-01-23,1117.1700439453123,green,LR,ANTM
1756,2013-01-25,1100.3699951171877,green,LR,ANTM
1757,2013-01-28,1108.77001953125,green,LR,ANTM
1758,2013-01-29,1167.5699462890625,green,LR,ANTM
1759,2013-01-30,1159.1700439453125,green,LR,ANTM
1760,2013-01-31,1142.3699951171875,green,LR,ANTM
1761,2013-02-01,1167.5699462890625,green,LR,ANTM
1762,2013-02-04,1142.3699951171875,green,LR,ANTM
1763,2013-02-05,1142.3699951171875,green,LR,ANTM
1764,2013-02-06,1175.969970703125,green,LR,ANTM
1765,2013-02-07,1159.1700439453125,green,LR,ANTM
1766,2013-02-08,1150.77001953125,green,LR,ANTM
1767,2013-02-11,1159.1700439453125,green,LR,ANTM
1768,2013-02-12,1150.77001953125,green,LR,ANTM
1769,2013-02-13,1142.3699951171875,green,LR,ANTM
1770,2013-02-14,1142.3699951171875,green,LR,ANTM
1771,2013-02-15,1142.3699951171875,green,LR,ANTM
1772,2013-02-18,1125.5699462890623,green,LR,ANTM
1773,2013-02-19,1108.77001953125,green,LR,ANTM
1774,2013-02-20,1125.5699462890623,green,LR,ANTM
1775,2013-02-21,1083.5699462890623,green,LR,ANTM
1776,2013-02-22,1075.1700439453123,green,LR,ANTM
1777,2013-02-25,1066.77001953125,green,LR,ANTM
1778,2013-02-26,1058.3699951171877,green,LR,ANTM
1779,2013-02-27,1075.1700439453123,green,LR,ANTM
1780,2013-02-28,1083.5699462890623,green,LR,ANTM
1781,2013-03-01,1091.969970703125,green,LR,ANTM
1782,2013-03-04,1091.969970703125,green,LR,ANTM
1783,2013-03-05,1083.5699462890623,green,LR,ANTM
1784,2013-03-06,1150.77001953125,green,LR,ANTM
1785,2013-03-07,1150.77001953125,green,LR,ANTM
1786,2013-03-08,1133.969970703125,green,LR,ANTM
1787,2013-03-11,1108.77001953125,green,LR,ANTM
1788,2013-03-13,1108.77001953125,green,LR,ANTM
1789,2013-03-14,1091.969970703125,green,LR,ANTM
1790,2013-03-15,1108.77001953125,green,LR,ANTM
1791,2013-03-18,1150.77001953125,green,LR,ANTM
1792,2013-03-19,1159.1700439453125,green,LR,ANTM
