Datecadangan,Close,warna,ML,symbol
2008-07-31,6500.0,green,LR,isat
2008-08-01,6350.0,green,LR,isat
2008-08-04,6400.0,green,LR,isat
2008-08-05,6200.0,green,LR,isat
2008-08-06,6100.0,green,LR,isat
2008-08-07,6250.0,green,LR,isat
2008-08-08,6300.0,green,LR,isat
2008-08-11,6300.0,green,LR,isat
2008-08-12,6100.0,green,LR,isat
2008-08-13,6000.0,green,LR,isat
2008-08-14,6050.0,green,LR,isat
2008-08-15,5800.0,green,LR,isat
2008-08-19,5950.0,green,LR,isat
2008-08-20,6000.0,green,LR,isat
2008-08-21,5950.0,green,LR,isat
2008-08-22,6000.0,green,LR,isat
2008-08-25,5950.0,green,LR,isat
2008-08-26,5900.0,green,LR,isat
2008-08-27,6000.0,green,LR,isat
2008-08-28,6000.0,green,LR,isat
2008-08-29,6150.0,green,LR,isat
2008-09-01,6350.0,green,LR,isat
2008-09-02,6350.0,green,LR,isat
2008-09-03,6200.0,green,LR,isat
2008-09-04,6050.0,green,LR,isat
2008-09-05,6050.0,green,LR,isat
2008-09-08,6100.0,green,LR,isat
2008-09-09,6100.0,green,LR,isat
2008-09-10,5900.0,green,LR,isat
2008-09-11,5950.0,green,LR,isat
2008-09-12,5800.0,green,LR,isat
2008-09-15,5900.0,green,LR,isat
2008-09-16,6000.0,green,LR,isat
2008-09-17,6100.0,green,LR,isat
2008-09-18,6150.0,green,LR,isat
2008-09-19,6200.0,green,LR,isat
2008-09-22,6100.0,green,LR,isat
2008-09-23,6100.0,green,LR,isat
2008-09-24,6100.0,green,LR,isat
2008-09-25,6150.0,green,LR,isat
2008-09-26,6050.0,green,LR,isat
2008-10-06,5500.0,green,LR,isat
2008-10-07,5150.0,green,LR,isat
2008-10-08,3950.0,green,LR,isat
2008-10-13,4325.0,green,LR,isat
2008-10-14,4750.0,green,LR,isat
2008-10-15,5225.0,green,LR,isat
2008-10-16,5700.0,green,LR,isat
2008-10-17,5350.0,green,LR,isat
2008-10-20,5500.0,green,LR,isat
2008-10-21,5400.0,green,LR,isat
2008-10-22,5200.0,green,LR,isat
2008-10-23,5050.0,green,LR,isat
2008-10-24,4550.0,green,LR,isat
2008-10-27,5000.0,green,LR,isat
2008-10-28,4800.0,green,LR,isat
2008-10-29,5100.0,green,LR,isat
2008-10-30,5400.0,green,LR,isat
2008-10-31,5300.0,green,LR,isat
2008-11-03,5400.0,green,LR,isat
2008-11-04,5350.0,green,LR,isat
2008-11-05,5300.0,green,LR,isat
2008-11-06,5150.0,green,LR,isat
2008-11-07,5150.0,green,LR,isat
2008-11-10,5050.0,green,LR,isat
2008-11-11,5050.0,green,LR,isat
2008-11-12,5000.0,green,LR,isat
2008-11-13,4750.0,green,LR,isat
2008-11-14,4775.0,green,LR,isat
2008-11-17,4675.0,green,LR,isat
2008-11-18,4325.0,green,LR,isat
2008-11-19,4100.0,green,LR,isat
2008-11-20,4350.0,green,LR,isat
2008-11-21,4400.0,green,LR,isat
2008-11-24,4300.0,green,LR,isat
2008-11-25,4200.0,green,LR,isat
2008-11-26,4225.0,green,LR,isat
2008-11-27,4250.0,green,LR,isat
2008-11-28,5100.0,green,LR,isat
2008-12-01,4850.0,green,LR,isat
2008-12-02,4825.0,green,LR,isat
2008-12-03,4700.0,green,LR,isat
2008-12-04,4750.0,green,LR,isat
2008-12-05,4750.0,green,LR,isat
2008-12-09,4875.0,green,LR,isat
2008-12-10,4875.0,green,LR,isat
2008-12-11,4825.0,green,LR,isat
2008-12-12,4725.0,green,LR,isat
2008-12-15,4875.0,green,LR,isat
2008-12-16,4875.0,green,LR,isat
2008-12-17,4975.0,green,LR,isat
2008-12-18,4925.0,green,LR,isat
2008-12-19,4975.0,green,LR,isat
2008-12-22,4950.0,green,LR,isat
2008-12-23,5350.0,green,LR,isat
2008-12-24,5400.0,green,LR,isat
2008-12-30,5750.0,green,LR,isat
2009-01-05,5850.0,green,LR,isat
2009-01-06,5750.0,green,LR,isat
2009-01-07,5550.0,green,LR,isat
2009-01-08,5850.0,green,LR,isat
2009-01-09,5700.0,green,LR,isat
2009-01-12,5650.0,green,LR,isat
2009-01-13,5650.0,green,LR,isat
2009-01-14,5750.0,green,LR,isat
2009-01-15,5700.0,green,LR,isat
2009-01-16,5750.0,green,LR,isat
2009-01-19,5800.0,green,LR,isat
2009-01-20,5800.0,green,LR,isat
2009-01-21,5750.0,green,LR,isat
2009-01-22,5750.0,green,LR,isat
2009-01-23,5750.0,green,LR,isat
2009-01-27,5750.0,green,LR,isat
2009-01-28,5750.0,green,LR,isat
2009-01-29,5650.0,green,LR,isat
2009-01-30,5650.0,green,LR,isat
2009-02-02,5600.0,green,LR,isat
2009-02-03,5650.0,green,LR,isat
2009-02-04,5800.0,green,LR,isat
2009-02-05,5800.0,green,LR,isat
2009-02-06,5850.0,green,LR,isat
2009-02-09,5850.0,green,LR,isat
2009-02-10,5900.0,green,LR,isat
2009-02-11,5850.0,green,LR,isat
2009-02-12,5800.0,green,LR,isat
2009-02-13,5800.0,green,LR,isat
2009-02-16,5650.0,green,LR,isat
2009-02-17,5700.0,green,LR,isat
2009-02-18,5500.0,green,LR,isat
2009-02-19,4700.0,green,LR,isat
2009-02-20,4350.0,green,LR,isat
2009-02-23,4475.0,green,LR,isat
2009-02-24,4350.0,green,LR,isat
2009-02-25,4350.0,green,LR,isat
2009-02-26,4275.0,green,LR,isat
2009-02-27,4200.0,green,LR,isat
2009-03-02,4200.0,green,LR,isat
2009-03-03,4225.0,green,LR,isat
2009-03-04,4275.0,green,LR,isat
2009-03-05,4275.0,green,LR,isat
2009-03-06,4300.0,green,LR,isat
2009-03-10,4325.0,green,LR,isat
2009-03-11,4375.0,green,LR,isat
2009-03-12,4425.0,green,LR,isat
2009-03-13,4475.0,green,LR,isat
2009-03-16,4450.0,green,LR,isat
2009-03-17,4375.0,green,LR,isat
2009-03-18,4400.0,green,LR,isat
2009-03-19,4425.0,green,LR,isat
2009-03-20,4425.0,green,LR,isat
2009-03-23,4500.0,green,LR,isat
2009-03-24,4600.0,green,LR,isat
2009-03-25,4600.0,green,LR,isat
2009-03-27,4725.0,green,LR,isat
2009-03-30,4650.0,green,LR,isat
2009-03-31,4725.0,green,LR,isat
2009-04-01,5150.0,green,LR,isat
2009-04-02,5450.0,green,LR,isat
2009-04-03,5600.0,green,LR,isat
2009-04-06,5950.0,green,LR,isat
2009-04-07,5800.0,green,LR,isat
2009-04-08,5650.0,green,LR,isat
2009-04-13,5900.0,green,LR,isat
2009-04-14,5800.0,green,LR,isat
2009-04-15,5750.0,green,LR,isat
2009-04-16,5900.0,green,LR,isat
2009-04-17,5700.0,green,LR,isat
2009-04-20,5750.0,green,LR,isat
2009-04-22,5400.0,green,LR,isat
2009-04-23,5250.0,green,LR,isat
2009-04-24,5200.0,green,LR,isat
2009-04-27,5000.0,green,LR,isat
2009-04-28,5300.0,green,LR,isat
2009-04-29,5350.0,green,LR,isat
2009-04-30,5600.0,green,LR,isat
2009-05-01,5600.0,green,LR,isat
2009-05-04,5650.0,green,LR,isat
2009-05-05,5300.0,green,LR,isat
2009-05-06,5350.0,green,LR,isat
2009-05-07,5200.0,green,LR,isat
2009-05-08,5200.0,green,LR,isat
2009-05-11,5150.0,green,LR,isat
2009-05-12,5250.0,green,LR,isat
2009-05-13,5200.0,green,LR,isat
2009-05-14,5050.0,green,LR,isat
2009-05-15,4950.0,green,LR,isat
2009-05-18,5150.0,green,LR,isat
2009-05-19,5300.0,green,LR,isat
2009-05-20,5200.0,green,LR,isat
2009-05-22,5100.0,green,LR,isat
2009-05-25,5150.0,green,LR,isat
2009-05-26,5150.0,green,LR,isat
2009-05-27,5250.0,green,LR,isat
2009-05-28,5350.0,green,LR,isat
2009-05-29,5300.0,green,LR,isat
2009-06-01,5350.0,green,LR,isat
2009-06-02,5200.0,green,LR,isat
2009-06-03,5150.0,green,LR,isat
2009-06-04,5250.0,green,LR,isat
2009-06-05,5150.0,green,LR,isat
2009-06-08,5250.0,green,LR,isat
2009-06-09,5200.0,green,LR,isat
2009-06-10,5100.0,green,LR,isat
2009-06-11,5200.0,green,LR,isat
2009-06-12,5100.0,green,LR,isat
2009-06-15,5100.0,green,LR,isat
2009-06-16,5000.0,green,LR,isat
2009-06-17,4975.0,green,LR,isat
2009-06-18,4900.0,green,LR,isat
2009-06-19,4950.0,green,LR,isat
2009-06-22,4950.0,green,LR,isat
2009-06-23,4850.0,green,LR,isat
2009-06-24,4925.0,green,LR,isat
2009-06-25,5050.0,green,LR,isat
2009-06-26,4975.0,green,LR,isat
2009-06-29,5000.0,green,LR,isat
2009-06-30,4975.0,green,LR,isat
2009-07-01,5050.0,green,LR,isat
2009-07-02,5200.0,green,LR,isat
2009-07-03,5500.0,green,LR,isat
2009-07-06,5250.0,green,LR,isat
2009-07-07,5400.0,green,LR,isat
2009-07-09,5250.0,green,LR,isat
2009-07-10,5350.0,green,LR,isat
2009-07-13,5250.0,green,LR,isat
2009-07-14,5250.0,green,LR,isat
2009-07-15,5150.0,green,LR,isat
2009-07-16,5100.0,green,LR,isat
2009-07-17,5050.0,green,LR,isat
2009-07-21,5300.0,green,LR,isat
2009-07-22,5200.0,green,LR,isat
2009-07-23,5300.0,green,LR,isat
2009-07-24,5300.0,green,LR,isat
2009-07-27,5400.0,green,LR,isat
2009-07-28,5350.0,green,LR,isat
2009-07-29,5350.0,green,LR,isat
2009-07-30,5400.0,green,LR,isat
2009-07-31,5450.0,green,LR,isat
2009-08-03,5700.0,green,LR,isat
2009-08-04,5650.0,green,LR,isat
2009-08-05,5500.0,green,LR,isat
2009-08-06,5650.0,green,LR,isat
2009-08-07,5500.0,green,LR,isat
2009-08-10,5600.0,green,LR,isat
2009-08-11,5700.0,green,LR,isat
2009-08-12,5400.0,green,LR,isat
2009-08-13,5400.0,green,LR,isat
2009-08-14,5550.0,green,LR,isat
2009-08-18,5350.0,green,LR,isat
2009-08-19,5100.0,green,LR,isat
2009-08-20,5200.0,green,LR,isat
2009-08-21,5100.0,green,LR,isat
2009-08-24,5150.0,green,LR,isat
2009-08-25,5200.0,green,LR,isat
2009-08-26,5300.0,green,LR,isat
2009-08-27,5250.0,green,LR,isat
2009-08-28,5350.0,green,LR,isat
2009-08-31,5250.0,green,LR,isat
2009-09-01,5300.0,green,LR,isat
2009-09-02,5200.0,green,LR,isat
2009-09-03,5300.0,green,LR,isat
2009-09-04,5300.0,green,LR,isat
2009-09-07,5350.0,green,LR,isat
2009-09-08,5450.0,green,LR,isat
2009-09-09,5350.0,green,LR,isat
2009-09-10,5400.0,green,LR,isat
2009-09-11,5400.0,green,LR,isat
2009-09-14,5350.0,green,LR,isat
2009-09-15,5450.0,green,LR,isat
2009-09-16,5400.0,green,LR,isat
2009-09-17,5500.0,green,LR,isat
2009-09-24,5600.0,green,LR,isat
2009-09-25,5500.0,green,LR,isat
2009-09-28,5350.0,green,LR,isat
2009-09-29,5400.0,green,LR,isat
2009-09-30,5450.0,green,LR,isat
2009-10-01,5400.0,green,LR,isat
2009-10-02,5500.0,green,LR,isat
2009-10-05,5500.0,green,LR,isat
2009-10-06,5450.0,green,LR,isat
2009-10-07,5350.0,green,LR,isat
2009-10-08,5350.0,green,LR,isat
2009-10-09,5450.0,green,LR,isat
2009-10-12,5500.0,green,LR,isat
2009-10-13,5600.0,green,LR,isat
2009-10-14,5550.0,green,LR,isat
2009-10-15,5650.0,green,LR,isat
2009-10-16,5700.0,green,LR,isat
2009-10-19,5700.0,green,LR,isat
2009-10-20,5700.0,green,LR,isat
2009-10-21,5650.0,green,LR,isat
2009-10-22,5550.0,green,LR,isat
2009-10-23,5500.0,green,LR,isat
2009-10-26,5550.0,green,LR,isat
2009-10-27,5500.0,green,LR,isat
2009-10-28,5450.0,green,LR,isat
2009-10-29,5450.0,green,LR,isat
2009-10-30,5150.0,green,LR,isat
2009-11-02,5100.0,green,LR,isat
2009-11-03,4975.0,green,LR,isat
2009-11-04,5000.0,green,LR,isat
2009-11-05,5050.0,green,LR,isat
2009-11-06,5050.0,green,LR,isat
2009-11-09,5050.0,green,LR,isat
2009-11-10,5150.0,green,LR,isat
2009-11-11,5150.0,green,LR,isat
2009-11-12,5300.0,green,LR,isat
2009-11-13,5150.0,green,LR,isat
2009-11-16,5200.0,green,LR,isat
2009-11-17,5200.0,green,LR,isat
2009-11-18,5250.0,green,LR,isat
2009-11-19,5150.0,green,LR,isat
2009-11-20,5100.0,green,LR,isat
2009-11-23,5050.0,green,LR,isat
2009-11-24,5100.0,green,LR,isat
2009-11-25,5150.0,green,LR,isat
2009-11-26,5000.0,green,LR,isat
2009-11-30,4850.0,green,LR,isat
2009-12-01,4875.0,green,LR,isat
2009-12-02,5000.0,green,LR,isat
2009-12-03,4975.0,green,LR,isat
2009-12-04,5000.0,green,LR,isat
2009-12-07,4900.0,green,LR,isat
2009-12-08,4850.0,green,LR,isat
2009-12-09,4900.0,green,LR,isat
2009-12-10,4850.0,green,LR,isat
2009-12-11,4925.0,green,LR,isat
2009-12-14,4850.0,green,LR,isat
2009-12-15,4850.0,green,LR,isat
2009-12-16,4800.0,green,LR,isat
2009-12-17,4750.0,green,LR,isat
2009-12-21,4600.0,green,LR,isat
2009-12-22,4600.0,green,LR,isat
2009-12-23,4625.0,green,LR,isat
2009-12-28,4625.0,green,LR,isat
2009-12-29,4700.0,green,LR,isat
2009-12-30,4725.0,green,LR,isat
2010-01-04,4700.0,green,LR,isat
2010-01-05,4750.0,green,LR,isat
2010-01-06,4700.0,green,LR,isat
2010-01-07,4725.0,green,LR,isat
2010-01-08,4900.0,green,LR,isat
2010-01-11,4875.0,green,LR,isat
2010-01-12,4850.0,green,LR,isat
2010-01-13,4850.0,green,LR,isat
2010-01-14,5050.0,green,LR,isat
2010-01-15,5450.0,green,LR,isat
2010-01-18,5800.0,green,LR,isat
2010-01-19,5450.0,green,LR,isat
2010-01-20,5600.0,green,LR,isat
2010-01-21,5350.0,green,LR,isat
2010-01-22,5250.0,green,LR,isat
2010-01-25,5200.0,green,LR,isat
2010-01-26,5350.0,green,LR,isat
2010-01-27,5300.0,green,LR,isat
2010-01-28,5650.0,green,LR,isat
2010-01-29,5600.0,green,LR,isat
2010-02-01,5400.0,green,LR,isat
2010-02-02,5200.0,green,LR,isat
2010-02-03,5350.0,green,LR,isat
2010-02-04,5200.0,green,LR,isat
2010-02-05,5100.0,green,LR,isat
2010-02-08,5000.0,green,LR,isat
2010-02-09,5000.0,green,LR,isat
2010-02-10,5050.0,green,LR,isat
2010-02-11,5100.0,green,LR,isat
2010-02-12,5200.0,green,LR,isat
2010-02-15,5200.0,green,LR,isat
2010-02-16,5200.0,green,LR,isat
2010-02-17,5250.0,green,LR,isat
2010-02-18,5200.0,green,LR,isat
2010-02-19,5250.0,green,LR,isat
2010-02-22,5250.0,green,LR,isat
2010-02-23,5250.0,green,LR,isat
2010-02-24,5250.0,green,LR,isat
2010-02-25,5100.0,green,LR,isat
2010-03-01,5100.0,green,LR,isat
2010-03-02,5250.0,green,LR,isat
2010-03-03,5350.0,green,LR,isat
2010-03-04,5450.0,green,LR,isat
2010-03-05,5550.0,green,LR,isat
2010-03-08,5750.0,green,LR,isat
2010-03-09,5800.0,green,LR,isat
2010-03-10,5750.0,green,LR,isat
2010-03-11,5800.0,green,LR,isat
2010-03-12,5850.0,green,LR,isat
2010-03-15,6050.0,green,LR,isat
2010-03-17,6200.0,green,LR,isat
2010-03-18,6150.0,green,LR,isat
2010-03-19,6000.0,green,LR,isat
2010-03-22,5900.0,green,LR,isat
2010-03-23,6000.0,green,LR,isat
2010-03-24,5950.0,green,LR,isat
2010-03-25,5850.0,green,LR,isat
2010-03-26,5750.0,green,LR,isat
2010-03-29,5500.0,green,LR,isat
2010-03-30,5600.0,green,LR,isat
2010-03-31,5500.0,green,LR,isat
2010-04-01,5750.0,green,LR,isat
2010-04-05,6000.0,green,LR,isat
2010-04-06,5950.0,green,LR,isat
2010-04-07,6150.0,green,LR,isat
2010-04-08,6100.0,green,LR,isat
2010-04-09,5900.0,green,LR,isat
2010-04-12,6000.0,green,LR,isat
2010-04-13,6050.0,green,LR,isat
2010-04-14,5950.0,green,LR,isat
2010-04-15,6050.0,green,LR,isat
2010-04-16,5800.0,green,LR,isat
2010-04-19,5900.0,green,LR,isat
2010-04-20,5900.0,green,LR,isat
2010-04-21,6100.0,green,LR,isat
2010-04-22,6050.0,green,LR,isat
2010-04-23,6000.0,green,LR,isat
2010-04-26,6100.0,green,LR,isat
2010-04-27,5950.0,green,LR,isat
2010-04-28,5850.0,green,LR,isat
2010-04-29,5800.0,green,LR,isat
2010-04-30,5900.0,green,LR,isat
2010-05-03,5950.0,green,LR,isat
2010-05-04,5900.0,green,LR,isat
2010-05-05,5650.0,green,LR,isat
2010-05-06,5650.0,green,LR,isat
2010-05-07,5600.0,green,LR,isat
2010-05-10,5600.0,green,LR,isat
2010-05-11,5600.0,green,LR,isat
2010-05-12,5550.0,green,LR,isat
2010-05-14,5500.0,green,LR,isat
2010-05-17,5300.0,green,LR,isat
2010-05-18,5300.0,green,LR,isat
2010-05-19,4975.0,green,LR,isat
2010-05-20,4975.0,green,LR,isat
2010-05-21,4775.0,green,LR,isat
2010-05-24,4875.0,green,LR,isat
2010-05-25,4925.0,green,LR,isat
2010-05-26,5050.0,green,LR,isat
2010-05-27,5050.0,green,LR,isat
2010-05-31,5150.0,green,LR,isat
2010-06-01,5050.0,green,LR,isat
2010-06-02,5050.0,green,LR,isat
2010-06-03,5200.0,green,LR,isat
2010-06-04,5050.0,green,LR,isat
2010-06-07,4900.0,green,LR,isat
2010-06-08,5050.0,green,LR,isat
2010-06-09,5050.0,green,LR,isat
2010-06-10,4975.0,green,LR,isat
2010-06-11,5000.0,green,LR,isat
2010-06-14,5000.0,green,LR,isat
2010-06-15,5050.0,green,LR,isat
2010-06-16,4975.0,green,LR,isat
2010-06-17,5050.0,green,LR,isat
2010-06-18,4975.0,green,LR,isat
2010-06-21,4975.0,green,LR,isat
2010-06-22,5000.0,green,LR,isat
2010-06-23,4975.0,green,LR,isat
2010-06-24,5000.0,green,LR,isat
2010-06-25,4975.0,green,LR,isat
2010-06-28,5000.0,green,LR,isat
2010-06-29,4975.0,green,LR,isat
2010-06-30,4950.0,green,LR,isat
2010-07-01,4925.0,green,LR,isat
2010-07-02,4950.0,green,LR,isat
2010-07-05,4900.0,green,LR,isat
2010-07-06,4925.0,green,LR,isat
2010-07-07,4925.0,green,LR,isat
2010-07-08,4925.0,green,LR,isat
2010-07-09,5000.0,green,LR,isat
2010-07-12,5000.0,green,LR,isat
2010-07-13,5000.0,green,LR,isat
2010-07-14,5050.0,green,LR,isat
2010-07-15,4925.0,green,LR,isat
2010-07-16,4950.0,green,LR,isat
2010-07-19,4900.0,green,LR,isat
2010-07-20,4925.0,green,LR,isat
2010-07-21,4925.0,green,LR,isat
2010-07-22,4925.0,green,LR,isat
2010-07-23,4925.0,green,LR,isat
2010-07-26,4950.0,green,LR,isat
2010-07-27,4950.0,green,LR,isat
2010-07-28,4925.0,green,LR,isat
2010-07-29,4900.0,green,LR,isat
2010-07-30,4850.0,green,LR,isat
2010-08-02,4850.0,green,LR,isat
2010-08-03,4700.0,green,LR,isat
2010-08-04,4700.0,green,LR,isat
2010-08-05,4700.0,green,LR,isat
2010-08-06,4600.0,green,LR,isat
2010-08-09,4600.0,green,LR,isat
2010-08-10,4525.0,green,LR,isat
2010-08-11,4550.0,green,LR,isat
2010-08-12,4500.0,green,LR,isat
2010-08-13,4500.0,green,LR,isat
2010-08-16,4550.0,green,LR,isat
2010-08-18,4525.0,green,LR,isat
2010-08-19,4650.0,green,LR,isat
2010-08-20,4600.0,green,LR,isat
2010-08-23,4625.0,green,LR,isat
2010-08-24,4625.0,green,LR,isat
2010-08-25,4650.0,green,LR,isat
2010-08-26,4600.0,green,LR,isat
2010-08-27,4525.0,green,LR,isat
2010-08-30,4400.0,green,LR,isat
2010-08-31,4400.0,green,LR,isat
2010-09-01,4450.0,green,LR,isat
2010-09-02,4575.0,green,LR,isat
2010-09-03,4900.0,green,LR,isat
2010-09-06,5150.0,green,LR,isat
2010-09-07,5150.0,green,LR,isat
2010-09-15,5300.0,green,LR,isat
2010-09-16,5350.0,green,LR,isat
2010-09-17,5400.0,green,LR,isat
2010-09-20,5200.0,green,LR,isat
2010-09-21,5250.0,green,LR,isat
2010-09-22,5200.0,green,LR,isat
2010-09-23,5200.0,green,LR,isat
2010-09-24,5200.0,green,LR,isat
2010-09-27,5500.0,green,LR,isat
2010-09-28,5450.0,green,LR,isat
2010-09-29,5500.0,green,LR,isat
2010-09-30,5500.0,green,LR,isat
2010-10-01,5600.0,green,LR,isat
2010-10-04,5700.0,green,LR,isat
2010-10-05,5850.0,green,LR,isat
2010-10-06,6000.0,green,LR,isat
2010-10-07,5950.0,green,LR,isat
2010-10-08,5800.0,green,LR,isat
2010-10-11,5900.0,green,LR,isat
2010-10-12,5950.0,green,LR,isat
2010-10-13,6250.0,green,LR,isat
2010-10-14,6300.0,green,LR,isat
2010-10-15,6000.0,green,LR,isat
2010-10-18,6000.0,green,LR,isat
2010-10-19,6050.0,green,LR,isat
2010-10-20,6050.0,green,LR,isat
2010-10-21,6000.0,green,LR,isat
2010-10-22,6050.0,green,LR,isat
2010-10-25,6000.0,green,LR,isat
2010-10-26,5950.0,green,LR,isat
2010-10-27,5900.0,green,LR,isat
2010-10-28,5900.0,green,LR,isat
2010-10-29,6000.0,green,LR,isat
2010-11-01,6000.0,green,LR,isat
2010-11-02,6000.0,green,LR,isat
2010-11-03,5950.0,green,LR,isat
2010-11-04,5900.0,green,LR,isat
2010-11-05,5800.0,green,LR,isat
2010-11-08,5700.0,green,LR,isat
2010-11-09,5750.0,green,LR,isat
2010-11-10,5700.0,green,LR,isat
2010-11-11,5650.0,green,LR,isat
2010-11-12,5750.0,green,LR,isat
2010-11-15,5700.0,green,LR,isat
2010-11-16,5800.0,green,LR,isat
2010-11-18,5750.0,green,LR,isat
2010-11-19,5750.0,green,LR,isat
2010-11-22,6100.0,green,LR,isat
2010-11-23,5850.0,green,LR,isat
2010-11-24,5700.0,green,LR,isat
2010-11-25,5650.0,green,LR,isat
2010-11-26,5500.0,green,LR,isat
2010-11-29,5600.0,green,LR,isat
2010-11-30,5400.0,green,LR,isat
2010-12-01,5250.0,green,LR,isat
2010-12-02,5550.0,green,LR,isat
2010-12-03,5700.0,green,LR,isat
2010-12-06,5750.0,green,LR,isat
2010-12-08,5850.0,green,LR,isat
2010-12-09,5800.0,green,LR,isat
2010-12-10,5700.0,green,LR,isat
2010-12-13,5550.0,green,LR,isat
2010-12-14,5650.0,green,LR,isat
2010-12-15,5450.0,green,LR,isat
2010-12-16,5250.0,green,LR,isat
2010-12-17,5150.0,green,LR,isat
2010-12-20,5100.0,green,LR,isat
2010-12-21,5200.0,green,LR,isat
2010-12-22,5200.0,green,LR,isat
2010-12-23,5100.0,green,LR,isat
2010-12-27,5100.0,green,LR,isat
2010-12-28,5150.0,green,LR,isat
2010-12-29,5150.0,green,LR,isat
2010-12-30,5400.0,green,LR,isat
2011-01-03,5450.0,green,LR,isat
2011-01-04,5550.0,green,LR,isat
2011-01-05,5650.0,green,LR,isat
2011-01-06,5600.0,green,LR,isat
2011-01-07,5350.0,green,LR,isat
2011-01-10,4975.0,green,LR,isat
2011-01-11,5000.0,green,LR,isat
2011-01-12,5300.0,green,LR,isat
2011-01-13,5200.0,green,LR,isat
2011-01-14,5100.0,green,LR,isat
2011-01-17,5100.0,green,LR,isat
2011-01-18,5050.0,green,LR,isat
2011-01-19,5050.0,green,LR,isat
2011-01-20,5000.0,green,LR,isat
2011-01-21,5000.0,green,LR,isat
2011-01-24,4950.0,green,LR,isat
2011-01-25,4975.0,green,LR,isat
2011-01-26,4975.0,green,LR,isat
2011-01-27,5000.0,green,LR,isat
2011-01-28,4900.0,green,LR,isat
2011-01-31,4875.0,green,LR,isat
2011-02-01,4925.0,green,LR,isat
2011-02-02,5000.0,green,LR,isat
2011-02-04,5050.0,green,LR,isat
2011-02-07,5000.0,green,LR,isat
2011-02-08,5050.0,green,LR,isat
2011-02-09,4875.0,green,LR,isat
2011-02-10,4800.0,green,LR,isat
2011-02-11,5000.0,green,LR,isat
2011-02-14,4900.0,green,LR,isat
2011-02-16,4950.0,green,LR,isat
2011-02-17,5000.0,green,LR,isat
2011-02-18,5000.0,green,LR,isat
2011-02-21,5000.0,green,LR,isat
2011-02-22,5050.0,green,LR,isat
2011-02-23,5000.0,green,LR,isat
2011-02-24,5050.0,green,LR,isat
2011-02-25,5000.0,green,LR,isat
2011-02-28,5050.0,green,LR,isat
2011-03-01,5100.0,green,LR,isat
2011-03-02,5000.0,green,LR,isat
2011-03-03,4975.0,green,LR,isat
2011-03-04,5000.0,green,LR,isat
2011-03-07,4975.0,green,LR,isat
2011-03-08,5000.0,green,LR,isat
2011-03-09,5250.0,green,LR,isat
2011-03-10,5250.0,green,LR,isat
2011-03-11,5050.0,green,LR,isat
2011-03-14,5100.0,green,LR,isat
2011-03-15,5050.0,green,LR,isat
2011-03-16,5050.0,green,LR,isat
2011-03-17,5300.0,green,LR,isat
2011-03-18,5150.0,green,LR,isat
2011-03-21,5150.0,green,LR,isat
